IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6
123.25077366275065,-22.532268181856974,-186.05296489094545,-290.2430847867194,-215.80883764652373,8020.936186530795
2.6274762875076965,56.55070930704167,-112.97492740163732,-267.5935952377126,-232.60532094631088,8038.845755647362
-53.215369220318365,60.934248023779915,-40.18453558861841,-241.2164317079663,-248.81903338175326,8057.151024218626
-32.432806202159775,19.632200312564105,19.5922078920615,-211.6426188865722,-264.4486525984186,8075.849474170024
62.207480924592154,-18.442453846839324,56.492227887267305,-179.40318146262095,-279.49296167838213,8094.938692863483
-72.51969933428586,1.0691915698026178,65.28994059506353,-145.05495678779675,-293.9512707737253,8114.4167947309425
77.67192527894343,41.859640775959036,55.07259662729523,-109.26336216251134,-307.82342106341645,8134.282425231229
12.405041261161257,31.086538519223232,40.10316188934533,-72.76971776648729,-321.10922048903996,8154.534196585798
-83.50511805029873,-32.87482091807382,29.039821520026333,-36.37222423179876,-333.80755263395474,8175.1697966578495
86.55545330224514,-81.89657622805149,26.708106954654134,-0.636596257937702,-345.9159238923817,8196.185536121473
-89.62183562697946,-48.55721323362945,36.248208106367564,33.98515107454568,-357.4315403047732,8217.57742529697
47.5377328547961,42.73854719388452,53.53299473358933,67.15105393715456,-368.35152611429237,8239.341392707369
86.00984674374162,106.43821674881222,72.34526557861962,98.60650492973514,-378.6723430100914,8261.472704321683
-8.802945989611352,77.05364529869274,88.3113423646577,128.11178489866617,-388.38896337400473,8283.9651368016
46.545999169145446,-39.22202835038328,104.61829624933878,155.39152805469553,-397.4956852247182,8306.811792445673
-96.946526611933,-103.99231193090601,125.85162207954947,180.16834714801877,-405.986720495745,8330.005687467265
65.69983819738525,-49.39003218454235,154.87797371905566,202.17846799645764,-413.8562811205833,8353.539838079727
14.929149843482787,30.112482422570714,190.83632184432005,221.16297380093303,-421.0985790327097,8377.407260496404
49.22902577060356,72.10142555775572,231.96279394753992,236.86341464657033,-427.7078261656318,8401.600970930662
-65.34421620321295,67.62459006069254,276.21272969354237,249.02134061846883,-433.6782344528419,8426.113985595852
29.358210020513358,35.008388155785376,320.61959983195806,257.3783018017608,-439.00401582784184,8450.939320705324
61.42667725971776,-4.507487630763952,361.86396121618554,261.6758095649232,-443.67934350750187,8476.06999247244
-28.023203470165086,-44.26599549370806,396.6330019730624,261.65405762866357,-447.6970730609035,8501.499017110551
-56.46511152930206,-50.02344591640657,421.7651542377207,257.04982018705545,-451.0458278120775,8527.21941083301
-17.892720946706383,-10.939077225818467,435.7256002803612,247.64670234368688,-453.7148896171855,8553.224189853163
76.0949453690103,42.797060525947536,439.32362350555377,233.47196184540542,-455.6938357465755,8579.506244500659
-82.49186661917514,65.8206172301296,433.5313343668801,214.90329368784515,-456.9714487855438,8606.057679494863
86.23038843652859,8.99654718401712,417.68314590916526,192.50587106479568,-457.53512910693934,8632.869176512433
-89.96439886380519,-84.21286419857148,386.17255432267774,166.94598357978526,-457.37173456536715,8659.930459725281
97.05810261003546,-77.3954014232413,332.35471541896567,138.92209937133921,-456.47040511258183,8687.231084447983
-106.99971738821553,42.05825804597366,251.9146204397214,109.14343214249975,-454.8273945476011,8714.760605995121
89.93388859034572,116.09670470359313,147.28057497317704,78.32588258709099,-452.4454352229726,8742.508579681265
106.41783853227125,42.784860371884236,25.274453054638073,47.186932210361505,-449.32884030264904,8770.464560820996
-106.8255638845109,-96.31991360008837,-98.93476681126518,16.444239873108266,-445.48210030612915,8798.618104728885
73.03175812235135,-132.65719433058956,-208.13899153822308,-13.184195732759214,-440.91004558404256,8826.958766719514
-70.0511493106362,-8.910862572154546,-288.1164031348357,-40.98014090445181,-435.61774149787215,8855.47610210745
77.51836162917047,114.74787150098666,-336.5902839891343,-66.22529666903046,-429.61031867927255,8884.15966620728
-18.410136979886378,123.2293714326784,-354.62012792931506,-88.20510877247055,-422.8929144283299,8912.999014333574
18.60983518480099,35.12372629068346,-345.5396216914274,-106.30707319608997,-415.47066604511895,8941.983701800902
-25.703533939475932,-57.400146982654555,-316.45593193271037,-120.34361080433098,-407.3499626084342,8971.103283923856
-66.99476229097652,-99.30025768667957,-274.4034818643984,-130.50525560920101,-398.5434609094902,9000.347316016996
30.615717199064385,-83.90969283864871,-223.638981036598,-137.04819672614587,-389.07380936758295,9029.705353394911
57.05708448554698,-38.62274271971563,-167.35885872772693,-140.21284470491,-378.9797850178646,9059.16695137217
-50.85869215497552,-2.2368207597468692,-108.68598673292739,-140.2359153548352,-368.30385963586133,9088.721665263347
12.009880857272476,25.448678082874384,-50.87497984078018,-137.35592691998986,-357.08670256240595,9118.35905038303
12.34511076765953,49.179652012995014,2.7373465813196787,-131.81423028619045,-345.3661504965568,9148.068662045773
-2.479275097325426,45.148765820482744,48.87227956230573,-123.85296302922517,-333.17925344740985,9177.840055566172
2.4277049196785985,23.62240485284968,84.26462343012706,-113.71430469636474,-320.5630194525953,9207.662786258805
22.46595476509951,-13.833375986908138,106.73609848066849,-101.64043483486621,-307.5544565497277,9237.526409438235
-48.90184554270453,-36.37622908968768,115.02026865564432,-87.87249229086514,-294.190572776426,9267.42048041904
55.28911631063482,-16.511885500073177,108.69996216127682,-72.65298069231166,-280.5083761703206,9297.334554515794
25.06340827967321,14.27590375148453,90.18246703145151,-56.28489602414276,-266.54487476905103,9327.258187043084
-81.62120645785383,34.034626424326184,63.509561741496995,-39.26683841322338,-252.33707661022598,9357.18093331548
83.34846509562735,20.986160421899477,33.166237937944814,-22.270831746553608,-237.9219897314804,9387.092348647562
64.31266713023106,-14.413598596008875,4.974161558455245,-6.018596276152477,-223.33662217042422,9416.981988353898
-91.87961049201816,-32.939252239517906,-14.081142052006857,8.778188374169256,-208.61798196469803,9446.839407749072
78.11175169534815,-4.4151029746653485,-18.898814455440164,21.50147136402444,-193.80307715192313,9476.654162147655
7.600681052414131,20.541479743470166,-12.945825157282973,31.86657795439184,-178.92891576971624,9506.415806864225
8.12932207178773,19.02685816203244,-2.8289614125849503,40.241780446120785,-164.03250585571573,9536.11389721336
-7.805057095743452,10.340624459845749,3.555514459846263,47.222175738952245,-149.1508554475303,9565.73798850963
-37.659074689162786,30.764418070967395,0.42763895011159575,53.26035418326438,-134.32097258279148,9595.27763606761
45.5769010477623,56.46397917141336,-8.258968182146129,58.22594868521219,-119.57986529913312,9624.72239520189
-4.52185078226587,48.062589206547436,-15.946547752946383,61.85833442330165,-104.96454163417762,9654.06182122704
-35.04830437894203,-7.597487592794034,-18.61729306873203,63.940109088074905,-90.51229819273084,9683.285469457624
33.68568406066119,-75.77562159790043,-15.047189370685711,64.26711668499546,-76.26288498530165,9712.382895208231
-46.617108806931036,-102.39247274041074,-4.572464064612476,62.453449820004785,-62.26486268898481,9741.343653793434
-5.631490849154536,-66.92474992246869,12.233456000651534,58.04833043069025,-48.58304150002956,9770.157300527811
44.02256678796632,19.912234016789103,30.088837246383598,50.60478797424755,-35.29142612631754,9798.81339072593
-44.66356745785958,94.41391259392792,42.526143901160644,39.68445327379986,-22.462617325906628,9827.301479702377
9.835692433649632,111.23128610756704,43.1465460796592,25.043403821563192,-10.16785590166075,9855.611122771721
108.7564364728844,45.19389977954236,28.34953464030124,7.246321942728432,1.5217366034980577,9883.731875248546
-122.0440329140472,-38.23199459660988,4.231329002802668,-12.39336772507875,12.534773785515977,9911.653292447418
-5.047642149607362,-88.23905899051303,-20.61132619281175,-32.51670453853329,22.79980218854556,9939.36492968292
0.23590811232160647,-49.46835146534572,-38.58725373459362,-51.782013820309125,32.245368638293186,9966.856342269633
-21.461257490339094,0.8615372917054752,-46.29237963858327,-68.77500564538222,40.8000199604858,9994.117085522113
109.55848074866275,43.61959027817683,-41.442708243957455,-82.0143805186458,48.392302980801226,10021.136714754963
146.652140204253,25.00536080989045,-23.35049432913272,-90.21470410142146,54.95310744617892,10047.904785282733
-101.38020981144831,-21.49325031817905,1.3755704161590232,-92.73836069292896,60.42500736138073,10074.410852420016
-119.41601028773522,-51.71099785593856,21.871431888727347,-89.16393958863114,64.77504436219074,10100.644471481386
-102.77340352399985,-31.494976539812104,29.99495221659683,-79.14867943726493,68.0271048155585,10126.59519778142
-10.585293653888494,35.843049529091076,25.178326834365922,-62.56914742513608,70.23008745587363,10152.252586634693
48.05055299834164,95.77820591058021,9.444426115362036,-40.015499197516675,71.43592550496281,10177.60619335577
89.61212539504155,124.77748586523603,-14.399255129445892,-12.782676887229785,71.6965521846596,10202.645573259239
-73.80738799553393,104.69869280633942,-42.256101558381545,17.290223746124276,71.06390071677583,10227.360281659674
-23.845430035456804,46.73144473294143,-67.84889853177968,48.18291032700533,69.58991504232135,10251.739863152468
65.73519490845177,-34.140890574444946,-86.01851458518256,78.1236135033489,67.32667388135415,10275.773727553971
-0.8014170029012586,-112.61722048936052,-92.23646500031623,105.57775717062444,64.32665426855324,10299.4508863659
-65.29340016357085,-166.62749856079785,-82.30712637314866,129.27553608144348,60.642493733637,10322.760190594938
36.343769634383776,-188.0499615655968,-52.7994465197127,148.1387080218277,56.326375270766235,10345.690945783332
50.723010980700096,-170.39563337005,-3.8206198728105147,161.12982772484992,51.42891047054472,10368.234308754265
-56.73074317561638,-125.03117440593053,55.716630846948995,167.20954622945504,46.00310279735411,10390.382442395288
-44.587232879150164,-42.42722852579169,114.54609089586202,165.32193741841476,40.11733293719895,10412.128709528466
-90.02672576288384,68.47057258091672,161.33862345547766,154.37979234428627,33.86809837887743,10433.469639003326
43.92678561127079,153.65895496619234,184.72282919195416,133.3284855281071,27.36040561023239,10454.402929717246
109.24523574303223,136.61460791736138,175.44079984307643,101.86768971970574,20.705084413186015,10474.926387051137
-90.57386719040827,-7.370648594855654,133.9880074936654,62.104507739927996,14.014379478248435,10495.03781638592
53.30806200671678,-120.0923117542065,65.80437867894553,16.744703095136927,7.400535495916086,10514.735023102492
-52.232748975334985,-75.98588606574698,-20.919275299212718,-31.50409002315865,0.9757971566808349,10534.015812581772
66.02575157747347,54.013608614609986,-107.8853268118613,-79.93423742343849,-5.147590848954032,10552.877990204672
-94.6381775414826,101.21810984728627,-169.90400022573334,-125.83810491417552,-10.857383830485228,10571.31936135209
123.03403735220971,7.329112457224483,-192.00109518810115,-166.50805830384033,-16.04133709743687,10589.337731404945
-137.6524719946709,-107.33979608251975,-173.13692957352302,-199.41469744664133,-20.587205959296536,10606.930905744151
37.2427755705664,-109.9690006466803,-117.17365806118491,-222.96445151273895,-24.382745725567798,10624.096689750606
111.8426397161855,-37.30108560734188,-38.52478433270092,-236.63290648008257,-27.31636147630355,10640.832888805242
62.6965877482811,61.63170108497639,45.22920731658463,-240.11531512387592,-29.279684627413086,10657.137308288948
-71.17437018474791,123.15889282704036,116.37860996420876,-233.07963580283214,-30.191651231515454,10673.007763802847
57.17758891790174,125.33711559940694,158.05785812654423,-215.09458889485438,-30.070999491643775,10688.442635117644
-56.508968113326006,101.84817037355108,159.2655504490336,-185.7265692863829,-28.971465588816365,10703.44289154094
60.06337031489282,24.203935325265217,121.73431048373348,-145.11206928521074,-26.95161995230199,10718.01226842612
-59.405573075790265,-89.79660626283864,57.55124273394946,-95.33392213552418,-24.072128385733215,10732.156596500938
32.74476413054948,-121.0505383764337,-18.694815494119812,-39.487460060378005,-20.395709835159757,10745.883759635542
-65.25132236979009,-1.5139430263611662,-91.82095243800683,18.819854693187885,-15.986178055269468,10759.20273650874
80.20062468725922,116.44380018660055,-146.67163071348384,76.31204684103915,-10.909003266340896,10772.124162264925
-67.66017513177265,64.1778714091325,-171.51040115137397,130.21407913917673,-5.23130114592005,10784.660317505757
45.119937651985495,-68.16066828633058,-167.77019412959186,178.50762930260612,0.978413423694684,10796.824882037634
-58.388678120457584,-120.89256385442634,-142.0575015261171,220.05558227380953,7.6510341568218605,10808.63212707037
48.12807130551741,-81.00527952099581,-99.50164613614069,253.96546639509336,14.717331550402807,10820.096447031123
-7.15755028782082,-21.93447225336168,-43.40775883352623,279.3596642387577,22.10834029422272,10831.231972154228
-55.40486558830533,13.833898902364112,22.802871181736883,295.36055837713025,29.75559743132526,10842.052330320748
58.47085074987059,16.57885903028604,93.49777410830647,301.09053138252705,37.59097216260118,10852.570817253909
42.794254062906646,6.067488811119937,159.61922893285063,295.6765574137459,45.541913544646754,10862.80055723473
-59.04939550224927,40.37730643149413,211.28632388784106,278.2654266146381,53.51615048255846,10872.75457871072
-0.7050270891328994,134.03588702617492,241.34270358181422,248.06670396961562,61.41364246699059,10882.445699419539
38.48565572907497,228.5284849979396,242.8041556374334,205.00203648866182,69.14292002916922,10891.886356492721
-29.076117285920894,249.84744790290907,208.68595266401303,151.08880593849756,76.61530182124405,10901.088608959259
68.91338718429017,171.73289265681353,141.49590272718604,89.0013904007361,83.74227165836272,10910.06435068511
-128.02360403045293,13.766867106807627,53.492999707206806,21.453143637016115,90.4353513774228,10918.825437514499
187.35993172397127,-138.97152356908714,-40.83542035832085,-48.842580591053384,96.6060667238329,10927.383721383158
-231.58079901229698,-228.37744585413833,-126.93671490654418,-119.17242852180176,102.1659434429514,10935.75105422683
246.27764960477927,-230.73379491405217,-190.9864082460331,-186.82304639362687,107.02650728017778,10943.939287981255
-235.1300890526114,-220.64464325861027,-223.1539411194784,-249.08108044484894,111.09928398086586,10951.960274582183
89.88699127643198,-198.0678427389258,-220.90672723696028,-303.33389124381233,114.29580029272941,10959.825864963037
192.40204468862072,-124.58636990618976,-189.53356602846196,-347.6574064621772,116.52767953403954,10967.547813486668
42.954041626169364,27.577384953382783,-137.89752410092666,-381.47832201761605,117.70696143846357,10975.137458100528
-180.8356470837845,128.1447667801641,-74.42323476295265,-404.93790273766757,117.74596254652623,10982.605859945214
179.55462705016845,70.56412232719094,-7.655005393499289,-418.284628231434,116.55705886955195,10989.964020690522
-163.4497620792448,-68.8649889324159,51.50635600706451,-421.78170350361586,114.06735539035915,10997.222938430352
125.0604919266114,-61.808002124044584,91.0424707184723,-415.7593928969968,110.27101642983584,11004.393611258622
-56.248866200383134,11.970234533725115,109.0781379648293,-400.59571567016746,105.20956272777191,11011.487037269226
-19.634266326528728,40.13479983321729,107.5928424722557,-376.69065393976507,98.93268064718112,11018.51420668864
-26.864025166889153,28.18269730903801,88.67855006818743,-344.5729978797654,91.49026199584547,11025.485904298585
23.885203096380206,10.646047152628427,54.962290594398254,-305.1882636807138,82.9329182504503,11032.412195211857
85.9219598489119,-20.20254353826796,12.696770127786179,-259.98078717987516,73.31149846808458,11039.30290696086
-121.53769770774088,-45.45598820848187,-28.83826110415379,-210.7627717634757,62.67686760720351,11046.167851176648
137.47401548619393,-57.80022480191969,-59.33120881521877,-159.3397026105563,51.07989062620979,11053.016839490292
-39.92692691850641,-94.9227498522524,-70.14896573805909,-107.33286413258372,38.57143248357231,11059.85968353283
-113.81272913813936,-118.93680719263156,-59.284519360978095,-55.774888006294425,25.202358137712025,11066.70619493533
-68.37257946548706,-115.63143648689723,-30.10454598618459,-4.780960624841331,11.023532547059036,11073.566185328851
-63.6047631287264,-31.986160786664396,12.179612937955142,45.725633337939875,-3.9141793299634293,11080.449466344458
85.65042433621738,65.48209081413427,62.107327106579675,95.80383003976377,-19.55991253489103,11087.365849613196
-80.33901101986307,157.87235012119544,114.14584174982024,145.5088651170343,-35.86280210931651,11094.325146766128
81.57069769724298,223.77324348882087,162.74470295577282,194.89597420613265,-52.771983094780104,11101.33716943431
-94.93138187834624,221.86449309522925,202.9250100390392,244.01654471562864,-70.23659053285857,11108.411729248806
50.676455799516425,132.5861298184178,232.67951562790768,292.90521569111723,-88.20575946512866,11115.558637840672
150.9657970819066,-26.327340563439993,253.3087240150827,341.5939328711215,-106.62862493313064,11122.787706840958
101.9637632453271,-157.7343050409891,266.7786470879175,390.13727349296386,-125.45432197845493,11130.108747880735
-206.71494761767676,-241.13056908031382,275.0767831162045,438.5693419458787,-144.63198564263948,11137.531572591046
125.79799583761475,-221.06507064322525,279.3790400477945,486.8331837471167,-164.11075096726108,11145.06599260296
210.92856823787724,-136.18860878864572,277.12549287541094,534.7524811217243,-183.83975299388962,11152.721819547523
195.29540093136885,-44.312225028879176,264.04050487988917,581.9855809259096,-203.76812676409958,11160.508865055812
132.7928376490084,18.670168400368482,235.7292589920321,628.0654108941518,-223.84500731942663,11168.436940758866
-178.57374152073675,62.860970784698885,187.73068034826613,672.5355664889803,-244.01952970146124,11176.515858287754
-146.43513731695236,76.27021074116035,115.5873676527721,715.0629586012432,-264.2408289517505,11184.755429273528
138.17384916167032,72.18876879496615,15.885205300129044,755.3445561953554,-284.4580401118802,11193.165465347258
-108.50866563595025,65.29216900203002,-115.39656174651476,793.0771878388467,-304.62029822338616,11201.755778139974
68.34206104929025,93.37811182574644,-278.88690530412083,827.9576820991856,-324.67673832786335,11210.536179282764
-3.6893082573075806,102.04458528426268,-460.72812951063804,859.6828675438676,-344.5764954668565,11219.516480406674
95.24864716381481,2.891159588248527,-636.8269726407742,887.9495727403976,-364.26870468195153,11228.706493142763
-98.23585513606754,-74.15351496753763,-779.0783936350442,912.4546262562551,-383.7025010146888,11238.116029122084
80.31560917140371,8.198432203044275,-863.0867785024408,932.8948566589382,-402.82701950664944,11247.754899975705
-49.22456263827261,51.22227521610237,-881.7119219752228,948.9724919495944,-421.59139519936923,11257.632917334668
60.8992217546254,-16.21100029997136,-836.8852522047513,960.4319397385934,-439.94499713103943,11267.759892830043
-114.15919539049075,-40.4742343610788,-748.9796078957228,967.109268098343,-457.842063856442,11278.14563809289
-164.77590640901613,16.645958123950656,-639.4444661430358,968.8776201185884,-475.25356106974624,11288.79996475426
235.87734512440986,54.11170277910553,-520.4812214601884,965.6166759503349,-492.1569915263811,11299.732684445218
97.21919062330969,34.69870514383278,-400.3973717017666,957.2050828347632,-508.5288250719467,11310.953608796808
-282.0193330199448,-26.880583882686338,-279.7983936859752,943.5207492490563,-524.3447927880545,11322.472549440105
-31.82845235141537,-67.18632665502071,-155.19530160129844,924.4412844930275,-539.5803265789461,11334.299318006153
70.18402601900837,-78.45888382451288,-22.151917213142262,899.8442384998248,-554.2107989822026,11346.443726126025
178.89122751151953,-74.16614707847636,121.56336484397379,869.6071612025914,-568.211582535366,11358.915585430757
146.87823641411245,-55.11813668772941,271.61603058874977,833.6076025344457,-581.5580614727694,11371.72471924819
-51.8474053962162,-35.1938833389727,419.8132360542548,791.7231124285357,-594.2257735364017,11384.881104413798
-112.84668115075567,-56.584944318774966,555.8461186692025,743.8312408179934,-606.1907052014565,11398.39516649629
106.05353095935472,-127.26180635485649,673.6000543258508,689.809537635937,-617.4289902806148,11412.277478401827
-94.82744055203017,-177.53290576278908,783.3025524242579,629.5355528155281,-627.91677274081,11426.538623190845
33.35014872734844,-168.93402394278152,900.4876609257345,562.8868362898988,-637.6301965489589,11441.18918392376
58.1904171982634,-161.12888636889934,1038.9533885019507,489.7409379921857,-646.5454056719561,11456.239743660955
34.86739502034265,-211.82444276904891,1197.018907882068,409.97540785550234,-654.6385440767441,11471.70088546288
-104.59284954522745,-311.3801426508101,1345.9073690983237,323.4677958130059,-661.8857557302055,11487.583192389913
173.80773645475014,-351.5317292045825,1445.0939798611007,230.09555936052735,-668.2631845992943,11503.897247502498
2.5581664371524724,-249.27441782118453,1465.26499798647,129.84439887493906,-673.7469746508979,11520.653633861022
-100.01363449714579,-34.469688623913584,1399.7420478835672,23.29121993851798,-678.3132698519449,11537.86293452592
-533.2687781647877,287.6044739444334,1246.567856581541,-88.25107074943494,-681.9382141693413,11555.53573255759
-206.0396695254661,624.0483193001083,1004.619800771857,-203.31271936792865,-684.597951570011,11573.682611016442
-53.36079271401728,818.7003085289639,677.2889293390638,-320.4239720960406,-686.2686260208689,11592.3141529629
186.71677785527226,787.8468073038056,277.586734672639,-438.1150751127568,-686.9263814888391,11611.440941457378
680.2971152172246,437.8685014238923,-156.4259302884367,-554.916274597148,-686.5473213393676,11631.073518958838
538.9677895167445,-219.09929709474034,-576.675359369583,-669.357816728214,-685.1068899913746,11651.221768979667
-437.2512552050213,-774.7537847678573,-934.0402508231538,-779.9699476849897,-682.5784716986374,11671.89351486716
289.2075673421687,-784.8718991685475,-1182.2138837807527,-885.2829136465255,-678.9348205736268,11693.095949827284
-190.38060443580554,-214.1040187151602,-1295.8261877068946,-983.8269607918268,-674.1486573286799,11714.836233665867
161.67222340721574,330.9666592131778,-1291.0113544947758,-1074.155961013217,-668.1927026761491,11737.121526188748
-169.55475098455003,445.7911301674274,-1193.2639295692284,-1155.141759487067,-661.0396728630361,11759.958982736453
179.27558979883042,352.8027338413547,-1027.5984799518142,-1226.57370882649,-652.6618161305304,11783.35529064365
-3.6961825555375025,183.88095315003864,-821.9560903567233,-1288.4646320754862,-643.0289953750646,11807.314751900272
-23.489628377902438,-10.784287015009152,-610.6791320197106,-1340.827352278063,-632.1082608462245,11831.838855849408
-264.63242335100745,-80.91344599188149,-428.3916719069301,-1383.674692478216,-619.8653199157662,11856.927748956301
-122.59146503883838,-22.4727815460825,-292.03178011339764,-1417.0135807676506,-606.269344070175,11882.579146848644
342.9710323484985,58.71707634721889,-184.53861912832258,-1440.8273654289135,-591.3124872202422,11908.79016776926
-342.6121552320664,63.008254334666574,-80.91753572979074,-1455.0934997922216,-574.9927982290516,11935.557929960965
99.25176369907706,38.14266105732907,35.82378672453954,-1459.7893218601866,-557.3084412873346,11962.879551666576
174.31627327294777,37.44024133064844,169.54147511370138,-1454.883240297863,-538.26650992334,11990.752151128907
204.7880029437554,36.9014171404071,312.30569007320634,-1440.3096763349458,-517.9080851006995,12019.172846590778
112.37610181781416,64.50001371541732,451.36203653094014,-1415.994507272336,-496.28279171183476,12048.138756295
-128.17328914645674,87.4232959051396,570.4068598170255,-1381.8633068031565,-473.4405582569534,12077.6469984844
95.28242449213157,80.2070737954117,654.038967479936,-1337.8415727186214,-449.4313891381529,12107.694691401795
-9.377412335583577,25.97155794685723,692.7869926662128,-1283.8548028099567,-424.30528875750775,12138.278953289979
-45.41373058491491,-2.3443513482516254,683.0043420501678,-1219.8805103666377,-398.11226151715863,12169.396902391794
